package,test,result,log,elapsed_seconds,completed_runs
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyTableValidationRejectsMissingGeneratedAndTypeIncompatibleTargets/operator_requires_text,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyTableValidationRejectsMissingGeneratedAndTypeIncompatibleTargets/time_requires_temporal,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverAllowsAssignedDeprecatedDefinitions,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/Draft_Mutation_Policy,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/Draft_Query_Policy,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/Policy_cannot_relax_code-owned_page_maximum,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/disabled_assignment_still_reads_complete_definitions,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/incompatible_live_default_order,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/unknown_Mutation_Type,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestPolicySnapshotResolverFailsClosedBeforeExecution/unknown_Query_Type,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/invalid_direction,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/inverted_sizes,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/platform_limit,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/unknown_Type,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/unsafe_field,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyActivationValidatesRegisteredTypeAndSafetyLimits/zero_page_size,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyCodeIsVersionedLowerCaseAndTechnologyNeutral,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/invalid_direction,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/inverted_sizes,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/maximum_above_limit,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/unsafe_order_field,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/zero_default_size,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyDraftRejectsValuesBlockedByCatalogScalarConstraints/zero_max_size,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestQueryPolicyLifecycleAndAssignmentRules,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestTransactionalManagedTableQueryLoadsAndExecutesCompleteRelationalSnapshotPerRequest,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestCanonicalRowDeletionAndInvalidRepresentations,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestCanonicalRowFixedLosslessValues,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/ASCII_email_only,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/ASCII_username_only,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/display_name_control,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/display_name_long,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/email_display_address,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/email_invalid,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/empty_display_name,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/empty_email,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/long_password,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/short_password,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/username_first_letter,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/username_long,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/domain,TestRegistrationFieldBoundaries/username_short,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert,pass,rcc-goose-t3-integration.jsonl,8.92,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/explicit77_false,pass,rcc-goose-t3-integration.jsonl,0.11,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/explicit77_true,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/no_auto_zero,pass,rcc-goose-t3-integration.jsonl,0.13,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/omitted_false,pass,rcc-goose-t3-integration.jsonl,0.11,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/omitted_true,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/unsigned_generated,pass,rcc-goose-t3-integration.jsonl,0.12,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/unsigned_trigger,pass,rcc-goose-t3-integration.jsonl,0.09,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/zero_false,pass,rcc-goose-t3-integration.jsonl,0.02,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityAutoResultBelongsToThisInsert/zero_true,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityKeepsEngineStableUntilInsertTransactionEnds,pass,rcc-goose-t3-integration.jsonl,8.03,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityNeverReturnsExistingRowAfterTriggerChangesKey,pass,rcc-goose-t3-integration.jsonl,8.08,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityReadPermissionFailureAfterInsertRollsBack,pass,rcc-goose-t3-integration.jsonl,8.05,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityRejectsNontransactionalTableBeforeWriting,pass,rcc-goose-t3-integration.jsonl,7.96,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityRejectsNontransactionalTableBeforeWriting/generated_identity_also_requires_rollback_support,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestExplicitIdentityReturnedAutoIDMustRemainSchemaAddressable,pass,rcc-goose-t3-integration.jsonl,8.3,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillMapsOnlyStandardAuditAutoFill,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillNormalizesDefaultsAndProducesStableTechnologyNeutralCodes,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillReportsLiteralArbitraryAndNonMirroredRules,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillReportsLiteralArbitraryAndNonMirroredRules/literal,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillReportsLiteralArbitraryAndNonMirroredRules/modify_not_mirrored,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestLegacyBackfillReportsLiteralArbitraryAndNonMirroredRules/multiple_operator_targets,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestMutationStorageValueErrorsAreEditableButOtherDatabaseFailuresRemainUnavailable,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationJSONIdentityDoesNotUseURLPathSegments,pass,rcc-goose-t3-integration.jsonl,9.06,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationJSONIdentityDoesNotUseURLPathSegments/%2F,pass,rcc-goose-t3-integration.jsonl,0.13,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationJSONIdentityDoesNotUseURLPathSegments/.,pass,rcc-goose-t3-integration.jsonl,0.15,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationJSONIdentityDoesNotUseURLPathSegments/..,pass,rcc-goose-t3-integration.jsonl,0.17,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationJSONIdentityDoesNotUseURLPathSegments/键/值_?#%,pass,rcc-goose-t3-integration.jsonl,0.16,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestPublicationRejectsIdentityCreatedAfterApproval,pass,rcc-goose-t3-integration.jsonl,7.93,1
github.com/asherzj/relational-config-center/admin/internal/infrastructure/mysql,TestValidContractionPolicyCodeRejectsTechnologyPrefixes,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIAccessLogIsStructuredAndRedactsRequestDetails,pass,rcc-goose-t3-integration.jsonl,9.06,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIAccessLogUsesRouteTemplatesWithoutDynamicTableOrRowValues,pass,rcc-goose-t3-integration.jsonl,7.98,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIBodyLimitRejectsOversizedJSONWithStableError,pass,rcc-goose-t3-integration.jsonl,7.98,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIDoesNotOfferCrossOriginCredentialAccess,pass,rcc-goose-t3-integration.jsonl,7.95,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIMapsTimeoutUnavailableAndUnclassifiedErrorsSafely,pass,rcc-goose-t3-integration.jsonl,23.84,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIMapsTimeoutUnavailableAndUnclassifiedErrorsSafely/deadline,pass,rcc-goose-t3-integration.jsonl,7.95,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIMapsTimeoutUnavailableAndUnclassifiedErrorsSafely/known_unavailable,pass,rcc-goose-t3-integration.jsonl,7.97,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIMapsTimeoutUnavailableAndUnclassifiedErrorsSafely/unclassified_internal,pass,rcc-goose-t3-integration.jsonl,7.93,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIRejectsOldBearerCredentialsWhileHealthRemainsPublic,pass,rcc-goose-t3-integration.jsonl,7.8,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIRequestIDAcceptsOnlyTightlyValidatedValues,pass,rcc-goose-t3-integration.jsonl,8.01,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestAPIUnknownRoutesUseTheSafeErrorEnvelope,pass,rcc-goose-t3-integration.jsonl,7.87,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestHTTPDependsOnApplicationRatherThanDomainOrInfrastructure,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestMutationPolicyResponseUsesTypedRelationalFieldsAndCatalogAuditNames,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestQueryPolicyResponseUsesCatalogAuditFieldNames,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestRawPathMutationRoutingPreservesAPIGuards,pass,rcc-goose-t3-integration.jsonl,7.88,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestRecoveryRedactsPanics,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestReleaseDraftSessionCannotWriteBusinessRows,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestReleaseWorkflowPublicRoutes,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestRemovedMutationRoutesCannotBeRevivedByEncodedIdentity,pass,rcc-goose-t3-integration.jsonl,8.04,1
github.com/asherzj/relational-config-center/admin/internal/interfaces/http,TestSharedBusinessServicesDoNotStoreRequestIdentity,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRejectsInvalidHTTPBindAddresses,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRejectsInvalidHTTPBindAddresses/127.0.0.1,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRejectsInvalidHTTPBindAddresses/127.0.0.1:70000,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRejectsInvalidHTTPBindAddresses/127.0.0.1:not-a-port,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRejectsInvalidHTTPBindAddresses/:8080,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLoadRequiresNoDeploymentIdentity,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/HTTP_without_exception,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/IPv6_local_HTTP,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/credentials_in_origin,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/explicit_HTTPS,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/explicit_local_HTTP,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/invalid_proxy,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/missing_origin,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/origin_with_path,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/proxy_CIDR,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestLocalAccountOriginAndLimitsConfiguration/remote_HTTP,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/platform/config,TestMaintenanceConfigNeedsOnlyMySQL,pass,rcc-goose-t3-integration.jsonl,0,1
